lokalita,kraj,pod_uhli,pod_plyn,pod_bio,pod_olej,pod_ost,vykon,nad_10_czk,nad_10_gj,pod_10_czk,pod_10_gj,cptv_czk,cptv_gj,prim_rozv_czk,prim_rozv_gj,cvs_czk,cvs_gj,cvs_voda_czk,cvs_voda_gj,blok_kot_czk,blok_kot_gj,sek_rozv_czk,sek_rozv_gj,dps_czk,dps_gj,dom_kot_czk,dom_kot_gj,dod_cena,dod_mnozstvi
Blansko - 9. května 2524/45a (K 79),B,0.0,100.0,0.0,0.0,0.0,0.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.03,423.0,351.03000000000003,423.0
Blansko - CZT,B,0.0,100.0,0.0,0.0,0.0,22.711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.1,74000.0,0.0,0.0,524.1,74000.0
Blansko - Čapkova 1721/12a (K 86),B,0.0,100.0,0.0,0.0,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.23,195.0,441.23,195.0
"Blansko - Divišova 2a, MŠ",B,0.0,100.0,0.0,0.0,0.0,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452.51,440.0,452.51,440.0
"Blansko - Dolní Lhota 177, MŠ",B,0.0,100.0,0.0,0.0,0.0,0.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.15,470.0,434.15,470.0
"Blansko - Dolní Lhota 87, ZŠ",B,0.0,100.0,0.0,0.0,0.0,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.58,330.0,419.58,330.0
Blansko - Dvorská 1497/20 (K 80),B,0.0,100.0,0.0,0.0,0.0,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.41,1181.0,320.41,1181.0
"Blansko - Dvorská 2099/2, (Galerie)",B,0.0,100.0,0.0,0.0,0.0,0.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.11,604.0,561.11,604.0
Blansko - Horní Lhota 118,B,0.0,100.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.23,70.0,428.23,70.0
"Blansko - Hybešova 240/1, (Klub)",B,0.0,100.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.25,720.0,481.25,720.0
Blansko - Hybešova 658/6 (KINO I),B,0.0,100.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,863.5,20.0,863.5,20.0
Blansko - Hybešova 658/6 (KINO II),B,0.0,100.0,0.0,0.0,0.0,0.22399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.69,570.0,505.69,570.0
Blansko - Mlýnská 1828,B,0.0,100.0,0.0,0.0,0.0,0.792,0.0,0.0,660.37,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.37,6000.0
"Blansko - Nad Čertovkou 17, ZŠ",B,0.0,100.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.93,870.0,378.93000000000006,870.0
Blansko - Pod Sanatorkou 3,B,0.0,100.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,386.38,3630.0,386.38,3630.0
Blansko - Podlesí 1806/5 (K 87),B,0.0,100.0,0.0,0.0,0.0,0.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.59,600.0,381.59,600.0
Blansko - Podlesí 1814/7 (K 91),B,0.0,100.0,0.0,0.0,0.0,0.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.35,827.0,429.35,827.0
"Blansko - Rodkovského 2, ZŠ",B,0.0,100.0,0.0,0.0,0.0,0.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.6,1590.0,443.6,1590.0
"Blansko - Rodkovského 2a, MŠ",B,0.0,100.0,0.0,0.0,0.0,0.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.01,460.0,439.01,460.0
"Blansko - Rodkovského 2b, MŠ",B,0.0,100.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,460.45,390.0,460.45,390.0
"Blansko - Salmova 17, ZŠ",B,0.0,100.0,0.0,0.0,0.0,0.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.04,1270.0,438.04,1270.0
Blansko - Seifertova 7,B,0.0,100.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.56,750.0,391.56,750.0
Blansko - Stařeckého 8,B,0.0,100.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.35,470.0,451.35,470.0
Blansko - Sukova 1052/6 (K 85),B,0.0,100.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.99,344.0,435.99,344.0
Blansko - Svitavská 1475/1a,B,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184.59,472.0,0.0,0.0,1184.59,472.0
Blansko - Svitavská 2383/1b,B,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1184.59,438.0,0.0,0.0,1184.59,438.0
"Blansko - Těchov 124, MŠ",B,0.0,100.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.22,90.0,513.22,90.0
Blansko - Těchovská 478/8 (K 89),B,0.0,100.0,0.0,0.0,0.0,0.037000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.73,166.0,447.73,166.0
"Blansko - Údolní 8, MŠ",B,0.0,100.0,0.0,0.0,0.0,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.15,542.0,451.15,542.0
Blansko - Vodní 9,B,0.0,100.0,0.0,0.0,0.0,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.42,650.0,517.42,650.0
Blatná - Čechova 90,C,0.0,100.0,0.0,0.0,0.0,0.902,0.0,0.0,188.0,10123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,10123.0
"Blatná - Čechova č.p. 90, Nad Lomnicí",C,0.0,100.0,0.0,0.0,0.0,3.79,0.0,0.0,0.0,0.0,561.03,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,561.03,4000.0,0.0,0.0,561.03,14000.0,0.0,0.0,561.03,21000.0
Blatná - Nad Lomnicí,C,0.0,100.0,0.0,0.0,0.0,0.5720000000000001,0.0,0.0,213.0,6151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,6151.0
Bludov,M,0.0,100.0,0.0,0.0,0.0,0.18,0.0,0.0,506.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,506.0,620.0
Bohumín,T,0.0,100.0,0.0,0.0,0.0,2.813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.5,9522.0,0.0,0.0,0.0,0.0,0.0,0.0,445.5,9522.0
Bohumín - Bezručova 1200,T,97.58,0.52,1.9,0.0,0.0,34.1,0.0,0.0,0.0,0.0,0.0,0.0,482.41,207039.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.41,207039.0
Bohumín - Bezručova 300,T,0.0,0.0,0.0,0.0,100.0,4.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.2,6850.0,0.0,0.0,0.0,0.0,0.0,0.0,288.2,6850.0
"Bohumín - nepropojené tepelné systémy pro organizační, kulturní a 
školská zařízení",T,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.29,12519.0,0.0,0.0,626.29,12519.0
"Bohumín - nepropojené tepelné systémy, bytový sektor",T,94.84,5.16,0.0,0.0,0.0,1.5859999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.06,18826.0,0.0,0.0,592.06,28240.0,705.79,74017.0,615.51,6533.0,659.2236178849047,127616.0
Bohumín - Vrbice,T,0.0,0.0,0.0,0.0,100.0,0.556,0.0,0.0,80.66,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.66,4500.0
Bohušovice nad Ohří,U,0.0,100.0,0.0,0.0,0.0,1.456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.3,2530.0,443.3,2530.0
"Bohušovice nad Ohří - Brozanská 367, K55",U,0.0,100.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.66,502.0,600.66,502.0
Bohušovice nad Ohří - Terezínská 343,U,0.0,100.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.84,463.0,553.84,463.0
Bohušovice nad Ohří - Terezínská 345,U,0.0,100.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.86,427.0,562.86,427.0
Bohušovice nad Ohří - Terezínská 347,U,0.0,100.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.61,446.0,557.61,446.0
Bohušovice nad Ohří - Zahradní 336,U,0.0,100.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.98,555.0,591.98,555.0
Bohušovice nad Ohří - Zahradní 357,U,0.0,100.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.47,537.0,639.47,537.0
Bohušovice nad Ohří - Zahradní 358,U,0.0,100.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.92,691.0,554.92,691.0
Bohušovice nad Ohří - Zahradní 359,U,0.0,100.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.71,672.0,612.71,672.0
Bohušovice nad Ohří - Zahradní 360,U,0.0,100.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,645.39,513.0,645.39,513.0
Bochov,K,0.0,100.0,0.0,0.0,0.0,0.28600000000000003,0.0,0.0,222.53,2630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.53,2630.0
Bochov - Mariánská 326,K,0.0,100.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,524.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,524.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,524.0,9000.0
Bojkovice,Z,0.0,100.0,0.0,0.0,0.0,1.274,0.0,0.0,222.53,10667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.53000000000003,10667.0
Bolatice,T,0.0,100.0,0.0,0.0,0.0,0.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681.55,1962.0,681.55,1962.0
Boletice u Českého Krumlova,C,0.0,0.0,0.0,0.0,100.0,0.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.82,378.0,0.0,0.0,0.0,0.0,0.0,0.0,711.82,378.0
Bor,P,0.0,100.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.0,13600.0,605.0,3590.0,605.0,17190.0
Bor u Tachova,P,0.0,100.0,0.0,0.0,0.0,1.959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.5,4200.0,509.5,4200.0
Borohrádek,H,0.0,100.0,0.0,0.0,0.0,0.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.03,1849.0,458.03,1849.0
Borohrádek - Jiráskova 497,H,0.0,100.0,0.0,0.0,0.0,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,1300.0
"Borovany - Budějovická 474, DPS",C,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703.74,393.0,0.0,0.0,703.74,393.0
Borovany - CZT,C,0.0,100.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.9,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,570.9,7500.0
Borovany - domovní kotelny,C,0.0,100.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.5,3800.0,445.5,3800.0
Borovany - Na Výsluní 18,C,0.0,100.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,345.0,569.0,0.0,0.0,0.0,0.0,0.0,0.0,621.0,727.0,0.0,0.0,0.0,0.0,0.0,0.0,499.8240740740741,1296.0
Borovany - základní škola,C,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.6,3500.0,435.6,3500.0
Bořetice,B,0.0,0.0,100.0,0.0,0.0,0.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,4500.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,4500.0
Boskovice - 17.listopadu 2185/19,B,0.0,100.0,0.0,0.0,0.0,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527.74,210.0,527.74,210.0
Boskovice - CZT,B,0.0,100.0,0.0,0.0,0.0,9.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.94,22000.0,0.0,0.0,639.94,22000.0
Boskovice - domovní kotelna,B,0.0,100.0,0.0,0.0,0.0,0.026000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.95,180.0,532.95,180.0
Boskovice - Dřevařská 17,B,0.0,100.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.6,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,655.6,1700.0
Boskovice - Komenského 22,B,0.0,100.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,388.07,910.0,388.07,910.0
Boskovice - Legionářská 2093/1,B,0.0,100.0,0.0,0.0,0.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.42,700.0,437.42,700.0
Boskovice - Obchodní ulička 6/4,B,0.0,100.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.34,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,500.34,1700.0
Boskovice - Otakara Kubína 179,B,0.0,100.0,0.0,0.0,0.0,4.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.7,700.0,0.0,0.0,0.0,0.0,0.0,0.0,553.7,700.0
Bouzov,M,0.0,0.0,100.0,0.0,0.0,0.84,0.0,0.0,347.6,19000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.6,19000.0
Bouzov,M,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0,7500.0,0.0,0.0,450.0,7500.0
Braňany,U,100.0,0.0,0.0,0.0,0.0,4.54,0.0,0.0,0.0,0.0,733.04,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,733.04,9500.0,0.0,0.0,0.0,0.0,0.0,0.0,733.04,15000.0
"Brandýs nad Labem - Stará Boleslav, sídliště „U nádraží“",S,0.0,100.0,0.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.62,1475.0,0.0,0.0,530.5,21440.0,0.0,0.0,526.4525201832861,22915.0
Brandýs nad Labem-Stará Boleslav,S,0.0,100.0,0.0,0.0,0.0,6.693,0.0,0.0,0.0,0.0,654.5,780.0,0.0,0.0,0.0,0.0,0.0,0.0,654.9,950.0,0.0,0.0,654.9,11673.0,654.9,4800.0,654.882859968137,18203.0
"Brandýs nad Labem-Stará Boleslav, Bytové družstvo Josefa Truhláře 
čp.1193",S,0.0,100.0,0.0,0.0,0.0,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.0,464.0,493.0,464.0
"Brandýs nad Labem-Stará Boleslav, Bytové družstvo Josefa Truhláře 
čp.1215",S,0.0,100.0,0.0,0.0,0.0,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505.0,416.0,505.0,416.0
"Brandýs nad Labem-Stará Boleslav, Bytové družstvo Královická 1400",S,0.0,100.0,0.0,0.0,0.0,0.17300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489.0,966.0,489.0,966.0
"Brandýs nad Labem-Stará Boleslav, Bytové družstvo Zahradní město 
K1,K2, K3",S,0.0,100.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,6663.0,512.0,6663.0
"Brandýs nad Labem-Stará Boleslav, Společenství vlastníků jednotek 
Královická 1408",S,0.0,100.0,0.0,0.0,0.0,0.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.0,755.0,503.0,755.0
"Brandýs nad Labem-Stará Boleslav, Společenství vlastníků Josefa 
Truhláře čp.1194",S,0.0,100.0,0.0,0.0,0.0,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,494.0,481.0,494.0,481.0
"Brandýs nad Labem-Stará Boleslav, Společenství vlastníků Josefa 
Truhláře čp.1214",S,0.0,100.0,0.0,0.0,0.0,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.0,396.0,513.0,396.0
"Brandýs nad Labem-Stará Boleslav, Společenství vlastníků Kralupská 
čp.2455",S,0.0,100.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.0,281.0,508.0,281.0
"Brandýs nad Labem-Stará Boleslav, Společenství vlastníků Sídliště 
čp.1276",S,0.0,100.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.0,1495.0,464.0,1495.0
Brandýs nad Orlicí - V Zahradách 451,E,0.0,100.0,0.0,0.0,0.0,1.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,2800.0,0.0,0.0,0.0,0.0,0.0,0.0,550.0,2800.0
"Brandýsek č.p. 36,62,122,127,169,202",S,0.0,100.0,0.0,0.0,0.0,0.551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.89,2800.0,420.89,2800.0
Brněnec - Moravská Chrastová 77,E,0.0,0.0,100.0,0.0,0.0,0.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,641.0,1250.0
Brnířov,P,100.0,0.0,0.0,0.0,0.0,0.17600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632.0,710.0,0.0,0.0,0.0,0.0,0.0,0.0,632.0,710.0
Brno,B,0.0,100.0,0.0,0.0,0.0,1.915,0.0,0.0,358.27,2600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.19,1750.0,367.4906896551724,4350.0
Brno,B,0.0,76.35,2.02,0.0,21.62,1079.68,446.6,1160.0,587.27,32810.0,639.75,35530.0,535.99,1484040.0,611.93,35990.0,639.75,150730.0,634.7,841910.0,634.7,693880.0,631.95,295800.0,566.17,78150.0,592.4227639726028,3650000.0
Brno - Anenská 2,B,0.0,76.35,2.02,0.0,21.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647.46,400.0,0.0,0.0,647.46,400.0
Brno - Barvičova 85,B,0.0,100.0,0.0,0.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.32,3380.0,434.32000000000005,3380.0
Brno - Bauerova 491/10,B,0.0,100.0,0.0,0.0,0.0,0.5489999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.12,1400.0,536.12,1400.0
Brno - Bayerova 2-4,B,0.0,76.35,2.02,0.0,21.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623.44,1700.0,0.0,0.0,623.44,1700.0
Brno - Bayerova 27,B,0.0,76.35,2.02,0.0,21.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.74,3000.0,0.0,0.0,621.74,3000.0
Brno - Bayerova 34,B,0.0,76.35,2.02,0.0,21.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.57,13000.0,0.0,0.0,641.57,13000.0
Brno - Benešova 18-20,B,0.0,76.35,2.02,0.0,21.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.32,4000.0,0.0,0.0,537.32,4000.0
Brno - Bílého 9,B,0.0,100.0,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.65,155.0,522.65,155.0
"Brno - Bohunice, Kamenice 3",B,0.0,100.0,0.0,0.0,0.0,44.725,0.0,0.0,0.0,0.0,0.0,0.0,528.0,61400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.0,61400.0
